,wiki_db,event_entity,event_type,event_timestamp,event_comment,event_user_id,event_user_text_historical,event_user_text,event_user_blocks_historical,event_user_blocks,event_user_groups_historical,event_user_groups,event_user_is_bot_by_historical,event_user_is_bot_by,event_user_is_created_by_self,event_user_is_created_by_system,event_user_is_created_by_peer,event_user_is_anonymous,event_user_registration_timestamp,event_user_creation_timestamp,event_user_first_edit_timestamp,event_user_revision_count,event_user_seconds_since_previous_revision,page_id,page_title_historical,page_title,page_namespace_historical,page_namespace_is_content_historical,page_namespace,page_namespace_is_content,page_is_redirect,page_is_deleted,page_creation_timestamp,page_first_edit_timestamp,page_revision_count,page_seconds_since_previous_revision,user_id,user_text_historical,user_text,user_blocks_historical,user_blocks,user_groups_historical,user_groups,user_is_bot_by_historical,user_is_bot_by,user_is_created_by_self,user_is_created_by_system,user_is_created_by_peer,user_is_anonymous,user_registration_timestamp,user_creation_timestamp,user_first_edit_timestamp,revision_id,revision_parent_id,revision_minor_edit,revision_deleted_parts,revision_deleted_parts_are_suppressed,revision_text_bytes,revision_text_bytes_diff,revision_text_sha1,revision_content_model,revision_content_format,revision_is_deleted_by_page_deletion,revision_deleted_by_page_deletion_timestamp,revision_is_identity_reverted,revision_first_identity_reverting_revision_id,revision_seconds_to_identity_revert,revision_is_identity_revert,revision_is_from_before_page_creation,revision_tags,unique_id,diffLast_revision_text_bytes,diffNext_revision_text_bytes
266,enwiki,revision,create,2023-10-01 00:00:48.0,Reverted 4 edits by [[Special:Contributions/2603:6010:9F00:9BD6:C891:569E:1F86:C152|2603:6010:9F00:9BD6:C891:569E:1F86:C152]] ([[User talk:2603:6010:9F00:9BD6:C891:569E:1F86:C152|talk]]): Not a source to be found,37698590,Seasider53,Seasider53,,,"extendedconfirmed,autoreviewer","autoreviewer,extendedconfirmed,reviewer,rollbacker",,,False,False,True,False,2019-10-28 19:37:21.0,2019-10-28 19:37:23.0,2019-10-28 19:45:43.0,58495.0,18833.0,743822,Creighton_University,Creighton_University,0.0,True,0.0,True,False,False,2004-06-22 16:43:15.0,2004-06-22 16:43:15.0,1882.0,120.0,,,,,,,,,,,,,,,,,1177995107,1177994809,False,,False,20620.0,-1155.0,25t5spe6i4wptfw3ou788jb8bvqtpw8,,,False,,False,,,True,False,"mw-undo,twinkle",266,-721.1867781760254,-11.357131284765352
267,enwiki,revision,create,2023-10-01 00:00:49.0,,,2A00:23EE:1211:21D0:CD6C:24B2:2A55:43D9,2A00:23EE:1211:21D0:CD6C:24B2:2A55:43D9,,,,,,,,,,True,,,,,,54080161,Anthony_Yarde,Anthony_Yarde,0.0,True,0.0,True,False,False,2017-05-18 22:36:51.0,2017-05-18 22:36:51.0,472.0,189.0,,,,,,,,,,,,,,,,,1177995109,1177994699,False,,False,18517.0,62.0,13pilyv01muu4vx6ltkvi2xmj031eni,,,False,,False,,,False,False,"mobile web edit,mobile edit",267,10.198836081474298,-16001.739130434782
268,enwiki,revision,create,2023-10-01 00:00:49.0,Update logs for past 7 days,3455093,WP 1.0 bot,WP 1.0 bot,,,bot,bot,"name,group","name,group",True,False,False,False,2007-02-04 21:45:10.0,2007-02-04 21:45:10.0,2007-02-04 22:52:47.0,10069306.0,2.0,48813004,Version_1.0_Editorial_Team/African_diaspora_visual_arts_articles_by_quality_log,Version_1.0_Editorial_Team/African_diaspora_visual_arts_articles_by_quality_log,4.0,False,4.0,False,False,False,2015-12-14 01:31:07.0,2015-12-14 01:31:07.0,1183.0,86406.0,,,,,,,,,,,,,,,,,1177995105,1177847987,False,,False,115.0,-3.0,0ie7onz26iittpvmuk82prz06q0fuzy,,,False,,False,,,False,False,,268,99.37894907382405,97.31182795698925
269,enwiki,revision,create,2023-10-01 00:00:49.0,Moving from [[Category:Royalty and nobility with disabilities]] to [[Category:Italian royalty and nobility with disabilities]] Diffusing per [[WP:DIFFUSE]] using [[c:Help:Cat-a-lot|Cat-a-lot]],16185737,Smasongarrison,Smasongarrison,,,"extendedconfirmed,patroller,rollbacker,reviewer","extendedconfirmed,patroller,reviewer,rollbacker",,,True,False,False,False,2012-01-29 06:30:36.0,2012-01-29 06:30:37.0,2012-01-29 06:34:57.0,426004.0,229.0,12840112,"Joseph,_Duke_of_Parma","Joseph,_Duke_of_Parma",0.0,True,0.0,True,False,False,2007-08-19 17:24:03.0,2007-08-19 17:24:03.0,84.0,2098.0,,,,,,,,,,,,,,,,,1177995106,1177991412,True,,False,4278.0,8.0,9jt0gith3c6q6qks8ifnll3p4u6mvc0,,,False,,False,,,False,False,,269,-3620.0000000000005,-2.173393838070217
270,enwiki,revision,create,2023-10-01 00:00:49.0,"Task 3: Disable the categories on this page while it is still a draft, per [[WP:DRAFTNOCAT]]/[[WP:USERNOCAT]]",35159807,DannyS712 bot,DannyS712 bot,,,bot,bot,"name,group","name,group",False,False,True,False,2018-11-17 05:30:52.0,2018-11-17 05:30:54.0,2019-01-20 01:08:52.0,125287.0,1.0,74947961,Luggo_Forest,Luggo_Cultural_Forest,118.0,False,0.0,True,False,False,2023-09-30 20:23:09.0,2023-09-30 20:23:09.0,5.0,12479.0,,,,,,,,,,,,,,,,,1177995104,1177971798,False,,False,4187.0,2.0,9uznyu26ahfgf4dfldpx8equgeatm0u,,,False,,False,,,False,False,,270,2.1271622253389433,-289.48837209302326
271,enwiki,revision,create,2023-10-01 00:00:49.0,DatBot uploaded a new version of [[File:Beat It.jpg]],29088686,DatBot,DatBot,,,"bot,abusefilter-helper","abusefilter-helper,bot","name,group","name,group",True,False,False,False,2016-09-02 14:53:46.0,2016-09-02 14:53:48.0,2016-09-02 15:02:41.0,900030.0,3.0,74943777,Beat_It.jpg,Beat_It.jpg,6.0,False,6.0,False,False,False,2007-06-06 05:46:52.0,2023-09-30 05:37:53.0,4.0,61238.0,,,,,,,,,,,,,,,,,1177995103,1177885316,False,,False,1075.0,0.0,ho864ew60ui6wzutagx82nl82lmcuty,,,False,,True,1179125466,612032.0,True,False,,271,74.32529257224743,4.017857142857143
272,enwiki,revision,create,2023-10-01 00:00:49.0,"Tagging with {{[[Template:Orphaned non-free revisions|Orphaned non-free revisions]]}}, see [[WP:IMAGERES|instructions]]  ([[WP:BOT|BOT]] - [[User:DatBot/NonFreeImageResizer/Run|disable]])",29088686,DatBot,DatBot,,,"bot,abusefilter-helper","abusefilter-helper,bot","name,group","name,group",True,False,False,False,2016-09-02 14:53:46.0,2016-09-02 14:53:48.0,2016-09-02 15:02:41.0,900031.0,0.0,74943777,Beat_It.jpg,Beat_It.jpg,6.0,False,6.0,False,False,False,2007-06-06 05:46:52.0,2023-09-30 05:37:53.0,5.0,0.0,,,,,,,,,,,,,,,,,1177995108,1177995103,False,,False,1120.0,45.0,bvf9tklu7nffg7xmm85frg1raqofycm,,,False,,True,1179125466,612032.0,False,False,mw-reverted,272,-4.186046511627907,89.98300688668277
273,enwiki,revision,create,2023-10-01 00:00:50.0,"Task 3: Disable the categories on this page while it is still a draft, per [[WP:DRAFTNOCAT]]/[[WP:USERNOCAT]]",35159807,DannyS712 bot,DannyS712 bot,,,bot,bot,"name,group","name,group",False,False,True,False,2018-11-17 05:30:52.0,2018-11-17 05:30:54.0,2019-01-20 01:08:52.0,125288.0,1.0,74027617,You_Can't_Kill_Me,You_Can't_Kill_Me,118.0,False,0.0,True,False,False,2023-06-13 20:01:37.0,2023-06-13 20:01:37.0,9.0,6468.0,,,,,,,,,,,,,,,,,1177995111,1177983125,False,,False,11181.0,4.0,mwccki5zllnrelr7q35u6pq40x7498n,,,False,,False,,,False,False,,273,-898.3035714285714,-50.78894133513149
274,enwiki,revision,create,2023-10-01 00:00:50.0,Add: date. | [[:en:WP:UCB|Use this bot]]. [[:en:WP:DBUG|Report bugs]]. | Suggested by Abductive | [[Category:Articles with obsolete information from September 2023‎]] | #UCB_Category 13/17,7903804,Citation bot,Citation bot,,,bot,bot,"name,group","name,group",False,False,True,False,2008-09-21 02:34:54.0,2008-09-21 02:34:56.0,2008-09-27 05:58:12.0,4441911.0,2.0,15124628,3_Guys_on_the_Radio,3_Guys_on_the_Radio,0.0,True,0.0,True,False,False,2008-01-09 01:18:13.0,2008-01-09 01:18:13.0,124.0,1455615.0,,,,,,,,,,,,,,,,,1177995110,1175303226,False,,False,7415.0,20.0,c1ktxs8tm0jl7uf5mmt1fskpeh9jnar,,,False,,False,,,False,False,,274,33.6821393435292,-19413.15789473684
275,enwiki,revision,create,2023-10-01 00:00:51.0,"Updating redirect. ([[WP:OFD|Oracle for Deletion]], version 2.0)",42331731,HooptyBot,HooptyBot,,,extendedconfirmed,extendedconfirmed,name,name,False,False,True,False,2021-08-15 03:42:18.0,2021-08-15 03:42:18.0,2021-08-15 03:43:37.0,135765.0,105.0,69387544,JPxG/Oracle/current,JPxG/Oracle/current,2.0,False,2.0,False,True,False,2021-11-28 22:24:18.0,2021-11-28 22:24:18.0,20.0,2591875.0,,,,,,,,,,,,,,,,,1177995112,1173209091,False,,False,38.0,0.0,pb0lyjrj8gly17u8myvtndc5qt2hcxj,,,False,,False,,,False,False,mw-changed-redirect-target,275,99.48752528658126,98.6013986013986
276,enwiki,revision,create,2023-10-01 00:00:51.0,"Task 3: Disable the categories on this page while it is still a draft, per [[WP:DRAFTNOCAT]]/[[WP:USERNOCAT]]",35159807,DannyS712 bot,DannyS712 bot,,,bot,bot,"name,group","name,group",False,False,True,False,2018-11-17 05:30:52.0,2018-11-17 05:30:54.0,2019-01-20 01:08:52.0,125289.0,1.0,74948750,Caridina_tetrazona,Caridina_tetrazona,118.0,False,0.0,True,False,False,2023-09-30 22:13:18.0,2023-09-30 22:13:18.0,6.0,5892.0,,,,,,,,,,,,,,,,,1177995113,1177984342,False,,False,2717.0,2.0,99n7cmtnyidzpvjmhxgm8o85i0e9bnb,,,False,,False,,,False,False,,276,-7050.0,96.60336787888637
277,enwiki,revision,create,2023-10-01 00:00:51.0,,46550105,User agent 7,User agent 7,,,,,,,False,True,False,False,2023-09-14 17:24:00.0,2023-09-14 17:24:00.0,2023-09-26 22:37:43.0,34.0,281.0,616622,Andriy_Shevchenko,Andriy_Shevchenko,0.0,True,0.0,True,False,False,2004-04-24 22:31:02.0,2004-04-24 22:31:02.0,6235.0,4011.0,,,,,,,,,,,,,,,,,1177995119,1177987801,False,,False,79991.0,0.0,hih2s7p645bxy096dwrno3xx8l8vsau,,,False,,False,,,False,False,"mobile web edit,mobile edit",277,-2844.0927493559075,-9886.392009987516
278,enwiki,revision,create,2023-10-01 00:00:52.0,DatBot uploaded a new version of [[File:Bellator298.jpg]],29088686,DatBot,DatBot,,,"bot,abusefilter-helper","abusefilter-helper,bot","name,group","name,group",True,False,False,False,2016-09-02 14:53:46.0,2016-09-02 14:53:48.0,2016-09-02 15:02:41.0,900032.0,3.0,73930973,Bellator298.jpg,Bellator298.jpg,6.0,False,6.0,False,False,False,2023-05-31 11:07:35.0,2023-06-01 02:10:51.0,8.0,16650.0,,,,,,,,,,,,,,,,,1177995115,1177963630,False,,False,801.0,0.0,iznsf7obv3ua7p4jzps3li6xivifytw,,,False,,True,1179125487,612036.0,True,False,,278,98.9986373467015,95.31880077143357
279,enwiki,revision,create,2023-10-01 00:00:52.0,/* Professional career */,45763696,New poltics,New poltics,,,,,,,True,False,False,False,2023-04-16 23:23:48.0,2023-04-16 23:23:49.0,2023-04-25 23:22:05.0,9.0,37.0,61412621,Makur_Maker,Makur_Maker,0.0,True,0.0,True,False,False,2019-07-31 23:39:24.0,2019-07-31 23:39:24.0,133.0,37.0,,,,,,,,,,,,,,,,,1177995123,1177994990,False,,False,17111.0,-1.0,k8g374b69bsaniwdo621j9ff9xcnkyi,,,False,,False,,,False,False,wikieditor,279,-2036.2047440699125,-502.50000000000006
280,enwiki,revision,create,2023-10-01 00:00:52.0,,35159807,DannyS712 bot,DannyS712 bot,,,bot,bot,"name,group","name,group",False,False,True,False,2018-11-17 05:30:52.0,2018-11-17 05:30:54.0,2019-01-20 01:08:52.0,125290.0,1.0,74949150,Hong_Kong_Beer_Co,Hong_Kong_Beer_Co,118.0,False,118.0,False,,True,2023-09-30 19:09:10.0,2023-09-30 23:04:47.0,5.0,2863.0,,,,,,,,,,,,,,,,,1177995114,1177990003,False,,False,2840.0,1.0,jd2uaj24e0yi4spy5sufxtax7bj0ox5,,,True,2023-10-01 07:12:32.0,False,,,False,False,,280,83.40248962655602,99.32239138578119
281,enwiki,revision,create,2023-10-01 00:00:52.0,,,2A0D:6FC2:6267:DB00:A1B0:3AE2:7079:3F6C,2A0D:6FC2:6267:DB00:A1B0:3AE2:7079:3F6C,,,,,,,,,,True,,,,,,46754025,DC_Extended_Universe,DC_Extended_Universe,0.0,True,0.0,True,False,False,2015-05-20 05:37:39.0,2014-11-02 18:41:50.0,17962.0,22399.0,,,,,,,,,,,,,,,,,1177995150,1177952094,False,,False,419121.0,-3.0,bbdyd3e7o4wzcybmxnf3p61edae1nko,,,False,,True,1177995317,60.0,False,False,"mobile web edit,mobile edit,mw-reverted",281,-14657.781690140846,-16201.866977829639
282,enwiki,revision,create,2023-10-01 00:00:52.0,"Article appeared on [[WP:Did you know|DYK]] on 1 October 2023, adding {{[[Template:DYK talk|DYK talk]]}}",11745509,DYKUpdateBot,DYKUpdateBot,,,"bot,sysop","bot,sysop","name,group","name,group",False,False,True,False,2010-02-21 03:07:51.0,2010-02-21 03:07:54.0,2010-02-22 05:58:44.0,237235.0,10.0,1342302,Bristol_Island,Bristol_Island,1.0,False,1.0,False,False,False,2004-12-29 23:43:19.0,2004-12-29 23:43:19.0,15.0,719333.0,,,,,,,,,,,,,,,,,1177995118,1176571190,False,,False,2571.0,213.0,bbgfpo17qclg3ff7xhvmwox5gd1axzz,,,False,,False,,,False,False,,282,99.386573328466,36.26673277144274
283,enwiki,revision,create,2023-10-01 00:00:53.0,created page,3133577,Teatreez,Teatreez,,,"autoreviewer,reviewer,extendedconfirmed","autoreviewer,extendedconfirmed,reviewer",,,True,False,False,False,2006-12-30 18:42:21.0,2006-12-30 18:42:21.0,2006-12-30 19:02:55.0,9870.0,8955.0,74949463,N._H._Brettell,N._H._Brettell,0.0,True,0.0,True,False,False,2023-10-01 00:00:53.0,2023-10-01 00:00:53.0,1.0,,,,,,,,,,,,,,,,,,1177995117,0,False,,False,4034.0,4034.0,m6tlcww322mjv6pj4lqmke8iy8syqe8,,,False,,False,,,False,False,wikieditor,283,-56.90392843251652,94.6927337552132
284,enwiki,page,create-page,2023-10-01 00:00:53.0,,3133577,Teatreez,Teatreez,,,"autoreviewer,reviewer,extendedconfirmed","autoreviewer,extendedconfirmed,reviewer",,,True,False,False,False,2006-12-30 18:42:21.0,2006-12-30 18:42:21.0,2006-12-30 19:02:55.0,,,74949463,N._H._Brettell,N._H._Brettell,0.0,True,0.0,True,False,False,2023-10-01 00:00:53.0,2023-10-01 00:00:53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,,
285,enwiki,revision,create,2023-10-01 00:00:53.0,,30684907,Kart2401real,Kart2401real,,,extendedconfirmed,extendedconfirmed,,,True,False,False,False,2017-03-25 07:03:24.0,2017-03-25 07:03:26.0,2017-03-25 07:07:16.0,15809.0,7311.0,410147,Tom_Tancredo,Tom_Tancredo,0.0,True,0.0,True,False,False,2003-12-21 13:32:00.0,2003-12-21 13:32:00.0,2072.0,6736077.0,,,,,,,,,,,,,,,,,1177995116,1165409558,False,,False,76009.0,44.0,24y4ako33pgn3th08jnkx8ggx6bghq5,,,False,,False,,,False,False,wikieditor,285,-1784.2092216162619,-8884.51536643026
286,enwiki,page,create,2023-10-01 00:00:53.0,,3133577,Teatreez,Teatreez,,,"autoreviewer,reviewer,extendedconfirmed","autoreviewer,extendedconfirmed,reviewer",,,True,False,False,False,2006-12-30 18:42:21.0,2006-12-30 18:42:21.0,2006-12-30 19:02:55.0,,,74949463,N._H._Brettell,N._H._Brettell,0.0,True,0.0,True,False,False,2023-10-01 00:00:53.0,2023-10-01 00:00:53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,,
287,enwiki,revision,create,2023-10-01 00:00:53.0,"Tagging with {{[[Template:Orphaned non-free revisions|Orphaned non-free revisions]]}}, see [[WP:IMAGERES|instructions]]  ([[WP:BOT|BOT]] - [[User:DatBot/NonFreeImageResizer/Run|disable]])",29088686,DatBot,DatBot,,,"bot,abusefilter-helper","abusefilter-helper,bot","name,group","name,group",True,False,False,False,2016-09-02 14:53:46.0,2016-09-02 14:53:48.0,2016-09-02 15:02:41.0,900033.0,1.0,73930973,Bellator298.jpg,Bellator298.jpg,6.0,False,6.0,False,False,False,2023-05-31 11:07:35.0,2023-06-01 02:10:51.0,9.0,1.0,,,,,,,,,,,,,,,,,1177995120,1177995115,False,,False,846.0,45.0,m75amhjo9kcxkbaq3vh71dx6vwkzmrs,,,False,,True,1179125487,612035.0,False,False,mw-reverted,287,98.88697391098422,96.20678832444067
288,enwiki,revision,create,2023-10-01 00:00:53.0,Add: date. | [[:en:WP:UCB|Use this bot]]. [[:en:WP:DBUG|Report bugs]]. | Suggested by Abductive | [[Category:Articles with obsolete information from September 2023‎]] | #UCB_Category 14/17,7903804,Citation bot,Citation bot,,,bot,bot,"name,group","name,group",False,False,True,False,2008-09-21 02:34:54.0,2008-09-21 02:34:56.0,2008-09-27 05:58:12.0,4441912.0,3.0,4232934,House_of_Representatives_(Thailand),House_of_Representatives_(Thailand),0.0,True,0.0,True,False,False,2006-03-01 02:28:14.0,2006-03-01 02:28:14.0,602.0,198811.0,,,,,,,,,,,,,,,,,1177995122,1177637714,False,,False,22303.0,24.0,nrjsdgqh7uhqfl4cu0jl4fspznczug0,,,False,,False,,,False,False,,288,-2536.2884160756503,-10832.843137254902
289,enwiki,revision,create,2023-10-01 00:00:53.0,Redirects to patrol (bot),36553370,DannyS712 bot III,DannyS712 bot III,,,"patroller,bot","bot,patroller","name,group","name,group",False,False,True,False,2019-05-18 22:16:33.0,2019-05-18 22:16:34.0,2019-05-18 22:25:54.0,105217.0,922.0,61115667,DannyS712_bot_III/Redirects.json,DannyS712_bot_III/Redirects.json,2.0,False,2.0,False,False,False,2019-06-23 21:57:49.0,2019-06-23 21:57:49.0,105090.0,922.0,,,,,,,,,,,,,,,,,1177995121,1177993388,False,,False,204.0,3.0,cgrqr431k2xzkro64deel4lzrxei3rg,,,False,,True,1178010715,7183.0,False,False,mw-reverted,289,99.08532484419138,67.8740157480315
290,enwiki,revision,create,2023-10-01 00:00:54.0,Uploading an excerpt from a non-free work using [[Wikipedia:File_upload_wizard|File Upload Wizard]],32329023,Xoruz,Xoruz,,,extendedconfirmed,extendedconfirmed,,,True,False,False,False,2017-11-07 00:32:01.0,2017-11-07 00:32:03.0,2017-11-07 00:34:36.0,26489.0,164.0,74949464,HaMerotz_LaMillion_All_Stars_logo.jpg,HaMerotz_LaMillion_All_Stars_logo.jpg,6.0,False,6.0,False,False,False,2023-10-01 00:00:54.0,2023-10-01 00:00:54.0,1.0,,,,,,,,,,,,,,,,,,1177995124,0,False,,False,635.0,635.0,9vjwfx1vfe3xuvk3lmpm27lbm3i8aiv,,,False,,False,,,False,False,,290,-211.27450980392157,-452.17391304347825
291,enwiki,page,create,2023-10-01 00:00:54.0,,32329023,Xoruz,Xoruz,,,extendedconfirmed,extendedconfirmed,,,True,False,False,False,2017-11-07 00:32:01.0,2017-11-07 00:32:03.0,2017-11-07 00:34:36.0,,,74949464,HaMerotz_LaMillion_All_Stars_logo.jpg,HaMerotz_LaMillion_All_Stars_logo.jpg,6.0,False,6.0,False,False,False,2023-10-01 00:00:54.0,2023-10-01 00:00:54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,,
292,enwiki,page,create-page,2023-10-01 00:00:54.0,,32329023,Xoruz,Xoruz,,,extendedconfirmed,extendedconfirmed,,,True,False,False,False,2017-11-07 00:32:01.0,2017-11-07 00:32:03.0,2017-11-07 00:34:36.0,,,74949464,HaMerotz_LaMillion_All_Stars_logo.jpg,HaMerotz_LaMillion_All_Stars_logo.jpg,6.0,False,6.0,False,False,False,2023-10-01 00:00:54.0,2023-10-01 00:00:54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,,
293,enwiki,revision,create,2023-10-01 00:00:54.0,Update logs for past 7 days,3455093,WP 1.0 bot,WP 1.0 bot,,,bot,bot,"name,group","name,group",True,False,False,False,2007-02-04 21:45:10.0,2007-02-04 21:45:10.0,2007-02-04 22:52:47.0,10069307.0,5.0,20240484,Version_1.0_Editorial_Team/African_protected_areas_articles_by_quality_log,Version_1.0_Editorial_Team/African_protected_areas_articles_by_quality_log,4.0,False,4.0,False,False,False,2008-11-16 18:35:44.0,2008-11-16 18:35:44.0,1432.0,86400.0,,,,,,,,,,,,,,,,,1177995125,1177848017,False,,False,115.0,-3.0,0ie7onz26iittpvmuk82prz06q0fuzy,,,False,,False,,,False,False,,293,81.88976377952756,92.88366336633663
294,enwiki,revision,create,2023-10-01 00:00:55.0,added [[Category:Living people]] using [[WP:HC|HotCat]],7098284,Tassedethe,Tassedethe,,,"sysop,autoreviewer","autoreviewer,sysop",,,True,False,False,False,2008-05-13 16:17:01.0,2008-05-13 16:17:03.0,2008-05-13 16:38:52.0,1420683.0,10.0,41881471,Valeria_Lyulyaeva,Valeria_Lyulyaeva,0.0,True,0.0,True,False,False,2014-02-08 12:58:51.0,2014-02-08 12:58:51.0,11.0,3138534.0,,,,,,,,,,,,,,,,,1177995130,1172200915,False,,False,1616.0,27.0,8xh5usl5i1a7h8sw34gemodtt9f94kd,,,False,,True,1177995171,17.0,False,False,mw-reverted,294,-1305.217391304348,-1305.217391304348
295,enwiki,revision,create,2023-10-01 00:00:55.0,Update logs for past 7 days,3455093,WP 1.0 bot,WP 1.0 bot,,,bot,bot,"name,group","name,group",True,False,False,False,2007-02-04 21:45:10.0,2007-02-04 21:45:10.0,2007-02-04 22:52:47.0,10069308.0,1.0,50621933,Version_1.0_Editorial_Team/Ahmadiyya_articles_by_quality_log,Version_1.0_Editorial_Team/Ahmadiyya_articles_by_quality_log,4.0,False,4.0,False,False,False,2016-05-24 01:31:31.0,2016-05-24 01:31:31.0,1295.0,86398.0,,,,,,,,,,,,,,,,,1177995127,1177848029,False,,False,115.0,-3.0,0ie7onz26iittpvmuk82prz06q0fuzy,,,False,,False,,,False,False,,295,92.88366336633663,99.45785404488025
296,enwiki,revision,create,2023-10-01 00:00:55.0,/* Results */,26309198,CoatbridgeChancellor,CoatbridgeChancellor,,,extendedconfirmed,extendedconfirmed,,,True,False,False,False,2015-09-20 16:14:38.0,2015-09-20 16:14:42.0,2015-09-20 17:18:26.0,38605.0,119.0,73676194,2023–24_Scottish_League_Two,2023–24_Scottish_League_Two,0.0,True,0.0,True,False,False,2023-04-29 16:37:03.0,2023-04-29 16:37:03.0,95.0,119.0,,,,,,,,,,,,,,,,,1177995128,1177994831,False,,False,21212.0,25.0,ef65q5b8cjvvqhoxt752fkxncaywssw,,,False,,False,,,False,False,"mobile web edit,mobile edit",296,-18345.217391304348,-209.89043097151205
297,enwiki,revision,create,2023-10-01 00:00:55.0,/* See also */,,2607:FB91:876:D906:5DC5:3FEF:D4FA:285E,2607:FB91:876:D906:5DC5:3FEF:D4FA:285E,,,,,,,,,,True,,,,,,5454,Transport_in_Cameroon,Transport_in_Cameroon,0.0,True,0.0,True,False,False,2002-02-25 15:43:11.0,2002-02-25 15:43:11.0,183.0,17982819.0,,,,,,,,,,,,,,,,,1177995126,1143275840,False,,False,6845.0,-4.0,bfp4551hx8iyn2cdwlt43glixlvx3iu,,,False,,False,,,False,False,wikieditor,297,67.73052988874223,-728.6924939467312
298,enwiki,revision,create,2023-10-01 00:00:56.0,DatBot uploaded a new version of [[File:BellatorXRizin2.jpg]],29088686,DatBot,DatBot,,,"bot,abusefilter-helper","abusefilter-helper,bot","name,group","name,group",True,False,False,False,2016-09-02 14:53:46.0,2016-09-02 14:53:48.0,2016-09-02 15:02:41.0,900034.0,3.0,73930972,BellatorXRizin2.jpg,BellatorXRizin2.jpg,6.0,False,6.0,False,False,False,2023-05-31 11:07:37.0,2023-06-01 02:10:14.0,8.0,39646.0,,,,,,,,,,,,,,,,,1177995129,1177917440,False,,False,826.0,0.0,f2dfgm56i4k1lwpxb368jdtd9ehior0,,,False,,True,1179125503,612038.0,True,False,,298,87.93279766252739,92.56860098965363
299,enwiki,revision,create,2023-10-01 00:00:56.0,Added reference,326384,Wolbo,Wolbo,,,"patroller,extendedconfirmed,autoreviewer,reviewer,templateeditor","autoreviewer,extendedconfirmed,patroller,reviewer,templateeditor",,,False,False,False,False,2006-03-15 21:53:46.0,,2006-03-15 21:53:46.0,220715.0,48.0,19413007,1992_U.S._Men's_Clay_Court_Championships_–_Singles,1992_U.S._Men's_Clay_Court_Championships_–_Singles,0.0,True,0.0,True,False,False,2008-09-21 17:35:56.0,2008-09-21 17:35:56.0,26.0,3051382.0,,,,,,,,,,,,,,,,,1177995131,1172366576,False,,False,11115.0,261.0,5o6x0v7fu79rgg85awf6zjr303mmmg9,,,False,,False,,,False,False,wikieditor,299,-1245.6416464891042,41.34564643799472
300,enwiki,revision,create,2023-10-01 00:00:56.0,"/* Can anyone verify these ""last words"" by Trotsky's assassin? */ new section",19637353,Ganesha811,Ganesha811,,,"patroller,extendedconfirmed,autoreviewer,reviewer,rollbacker","autoreviewer,extendedconfirmed,patroller,reviewer,rollbacker",,,True,False,False,False,2013-08-31 16:25:56.0,2013-08-31 16:25:57.0,2013-10-01 18:50:27.0,12079.0,639.0,118445,WikiProject_Military_history,WikiProject_Military_history,5.0,False,5.0,False,False,False,2002-10-21 10:20:00.0,2002-10-21 10:20:00.0,69110.0,42212.0,,,,,,,,,,,,,,,,,1177995133,1177913383,False,,False,18950.0,1470.0,r3s1jg0y3epc3nw86ge0b4wlzbsure4,,,False,,False,,,False,False,"discussiontools,discussiontools-source,discussiontools-source-enhanced,discussiontools-newtopic,discussiontools-added-comment",300,-70.49032838506523,-2075.6601607347875
301,enwiki,revision,create,2023-10-01 00:00:57.0,"Tagging with {{[[Template:Orphaned non-free revisions|Orphaned non-free revisions]]}}, see [[WP:IMAGERES|instructions]]  ([[WP:BOT|BOT]] - [[User:DatBot/NonFreeImageResizer/Run|disable]])",29088686,DatBot,DatBot,,,"bot,abusefilter-helper","abusefilter-helper,bot","name,group","name,group",True,False,False,False,2016-09-02 14:53:46.0,2016-09-02 14:53:48.0,2016-09-02 15:02:41.0,900035.0,1.0,73930972,BellatorXRizin2.jpg,BellatorXRizin2.jpg,6.0,False,6.0,False,False,False,2023-05-31 11:07:37.0,2023-06-01 02:10:14.0,9.0,1.0,,,,,,,,,,,,,,,,,1177995132,1177995129,False,,False,871.0,45.0,401410tii0vquk3x1kgjgsx0d5ca6g2,,,False,,True,1179125503,612037.0,False,False,mw-reverted,301,95.40369393139841,46.13481756338899
302,enwiki,revision,create,2023-10-01 00:00:58.0,"/* top */unsourced/poorly sourced, replaced: ''[[History of Pomerania]]'' → [[History of Pomerania]]",7852030,Materialscientist,Materialscientist,,,"abusefilter,checkuser,sysop,autoreviewer","abusefilter,autoreviewer,checkuser,sysop",,,True,False,False,False,2008-09-14 01:47:33.0,2008-09-14 01:47:35.0,2008-09-15 08:25:56.0,1824685.0,11.0,21666200,"Bielawy,_Kartuzy_County","Bielawy,_Kartuzy_County",0.0,True,0.0,True,False,False,2009-02-23 06:51:38.0,2009-02-23 06:51:38.0,11.0,22622.0,,,,,,,,,,,,,,,,,1177995135,1177951503,True,,False,1617.0,-29.0,5vcirx43yxi1lo6fadopnn9y3qau32w,,,False,,False,,,False,False,AWB,302,-85.64867967853043,-483.7545126353791
